x,y,delta_x,delta_y,new_field
260.000000,125.000000,0.000183,-0.001495,0
288.000000,118.000000,-0.000244,0.000198,0
443.000000,118.000000,-0.000671,-0.001328,0
590.000000,122.000000,0.000122,-0.001274,0
524.000000,117.000000,-0.000122,0.000343,0
156.000000,122.000000,0.218201,-0.019081,0
105.000000,115.000000,0.000023,0.000290,0
250.000000,122.000000,0.000031,-0.001564,0
19.000000,19.000000,0.011150,-0.008200,0
663.000000,114.000000,0.002686,-0.001717,0
385.000000,171.000000,-14.316101,0.242340,0
679.000000,390.000000,-0.000122,-0.005585,0
190.000000,113.000000,0.000717,0.001144,0
367.000000,113.000000,-0.003052,-0.000565,0
24.000000,9.000000,0.002520,0.002206,0
466.000000,120.000000,-0.000702,0.000793,0
5.000000,114.000000,0.000684,0.000801,0
152.000000,129.000000,0.224045,-0.020996,0
12.000000,24.000000,-0.002593,0.000626,0
673.000000,397.000000,0.001038,-0.005432,0
670.000000,405.000000,0.004028,-0.017181,0
686.000000,385.000000,-0.000977,-0.002014,0
92.000000,113.000000,0.009422,0.001892,0
136.000000,112.000000,-0.003906,-0.000748,0
646.000000,113.000000,0.000977,-0.001793,0
507.000000,128.000000,-0.002197,-0.000778,0
5.000000,27.000000,-0.001490,0.001410,0
258.000000,113.000000,-0.000549,-0.000008,0
236.000000,115.000000,0.003082,0.003387,0
554.000000,245.000000,-0.003540,0.000992,0
130.000000,110.000000,-0.002548,-0.000237,0
614.000000,170.000000,-13.862305,-0.270599,0
512.000000,123.000000,-0.000397,0.000282,0
399.000000,170.000000,-19.898926,0.480179,0
535.000000,114.000000,0.000427,0.000488,0
123.000000,112.000000,-0.000031,-0.005058,0
98.000000,117.000000,0.004509,0.001205,0
531.000000,111.000000,-0.000244,0.000130,0
379.000000,106.000000,0.001221,0.000122,0
461.000000,114.000000,-0.006317,-0.000847,0
509.000000,115.000000,-0.000580,-0.000496,0
603.000000,104.000000,-0.012207,0.000313,0
197.000000,174.000000,-15.060410,-0.003571,0
397.000000,117.000000,0.023010,0.002968,0
27.000000,2.000000,-0.000109,0.010049,0
573.000000,125.000000,-0.000183,-0.000320,2
560.000000,121.000000,-0.000549,-0.000252,0
452.000000,126.000000,0.000122,-0.000992,0
477.000000,115.000000,0.003510,-0.000671,0
330.000000,126.000000,-0.000824,-0.000313,0
688.000000,120.000000,0.000183,0.001083,0
474.000000,126.000000,0.002594,-0.000923,0
551.000000,122.000000,-0.001465,-0.000496,0
566.000000,125.000000,-0.000183,-0.000069,0
591.000000,115.000000,-0.000427,-0.000336,0
357.000000,124.000000,-0.000244,-0.000145,0
363.000000,120.000000,-0.000244,0.000488,0
276.000000,118.000000,-0.000122,-0.000229,0
383.000000,117.000000,0.000397,0.000107,0
260.000000,125.000000,0.000000,-0.000252,0
288.000000,118.000000,0.000092,-0.000038,0
443.000000,118.000000,0.000366,-0.002167,0
590.000000,122.000000,-0.000061,-0.000778,0
524.000000,117.000000,-0.000061,0.000343,0
156.000000,122.000000,0.000290,-0.000092,0
105.000000,115.000000,0.001038,0.003319,0
250.000000,122.000000,0.000107,-0.000160,0
19.000000,19.000000,0.002323,-0.001247,0
663.000000,113.000000,0.001282,0.004913,0
190.000000,113.000000,0.000641,0.004150,0
679.000000,390.000000,-0.009277,0.009674,0
371.000000,171.000000,-14.550781,0.032516,0
367.000000,113.000000,-0.001312,0.000397,0
24.000000,9.000000,0.006283,-0.004308,0
466.000000,120.000000,0.001129,-0.001823,0
5.000000,114.000000,-0.002699,-0.001114,0
12.000000,24.000000,0.003387,-0.001034,0
152.000000,129.000000,-0.000351,0.000122,0
672.000000,405.000000,-0.008850,0.022003,0
673.000000,397.000000,-0.005127,0.005920,0
686.000000,385.000000,-0.002747,0.004486,0
136.000000,112.000000,-0.001495,-0.000038,0
92.000000,113.000000,-0.008926,-0.131218,0
646.000000,113.000000,-0.008240,0.006912,0
507.000000,128.000000,-0.000122,0.000031,0
5.000000,27.000000,0.001900,-0.000641,0
258.000000,113.000000,0.000244,-0.000359,0
598.000000,170.000000,-14.285522,-0.005707,0
236.000000,115.000000,0.000305,-0.002571,0
554.000000,245.000000,0.051086,-0.023972,0
130.000000,110.000000,0.001068,-0.003380,0
512.000000,123.000000,0.000000,-0.000481,0
535.000000,114.000000,0.000488,0.000130,0
123.000000,112.000000,0.004089,-0.000580,0
98.000000,117.000000,-0.006958,-0.072807,0
531.000000,111.000000,-0.000366,0.000381,0
379.000000,106.000000,0.000092,0.000458,0
461.000000,114.000000,0.000244,-0.003876,0
509.000000,115.000000,0.000732,0.000389,0
603.000000,104.000000,-0.002563,-0.000458,0
27.000000,2.000000,0.006508,0.001280,0
397.000000,117.000000,0.009644,-0.013367,0
573.000000,125.000000,-0.000183,0.000252,2
560.000000,121.000000,0.001038,0.000206,0
452.000000,127.000000,0.001221,0.003220,0
477.000000,115.000000,0.002075,-0.003227,0
330.000000,126.000000,-0.000305,0.000336,0
688.000000,120.000000,0.000000,-0.002235,0
474.000000,126.000000,-0.002136,-0.001213,0
551.000000,122.000000,0.002319,-0.000145,0
566.000000,125.000000,-0.000183,0.000343,0
591.000000,115.000000,0.000854,0.000420,0
357.000000,124.000000,-0.000397,-0.000076,0
363.000000,120.000000,-0.000122,-0.000122,0
276.000000,118.000000,-0.000824,0.000595,0
383.000000,117.000000,0.000793,-0.000069,0
260.000000,125.000000,-0.000183,0.000053,0
288.000000,118.000000,0.000000,0.000229,0
443.000000,118.000000,0.001495,0.002258,0
590.000000,122.000000,-0.000122,0.001007,0
524.000000,117.000000,0.000549,0.000031,0
156.000000,122.000000,0.000015,-0.000137,0
105.000000,115.000000,-0.000084,0.000000,0
250.000000,122.000000,0.000076,0.000023,0
19.000000,19.000000,0.002102,-0.000923,0
357.000000,171.000000,-15.480438,-0.024475,0
663.000000,113.000000,-0.001831,0.000023,0
190.000000,113.000000,-0.000229,-0.001640,0
679.000000,390.000000,0.012573,-0.000519,0
367.000000,113.000000,0.002747,0.000374,0
24.000000,9.000000,0.000134,0.000076,0
466.000000,120.000000,0.001282,-0.001541,0
5.000000,114.000000,-0.000754,0.000191,0
12.000000,24.000000,0.015104,-0.011354,0
152.000000,129.000000,0.000168,0.000031,0
686.000000,385.000000,0.014038,-0.001251,0
670.000000,405.000000,0.010681,0.000793,0
673.000000,398.000000,0.008301,0.006653,0
136.000000,112.000000,0.004089,0.000290,0
646.000000,113.000000,-0.000854,0.001060,0
507.000000,128.000000,-0.000580,0.000763,0
584.000000,170.000000,-13.357422,-0.180237,0
5.000000,27.000000,0.022056,-0.014250,0
258.000000,113.000000,0.000671,0.000168,0
92.000000,113.000000,-0.011032,0.006531,0
236.000000,115.000000,-0.001511,-0.004051,0
392.000000,168.000000,-11.646149,-0.162140,0
556.000000,245.000000,0.041016,0.094147,0
130.000000,110.000000,0.003540,0.000153,0
397.000000,168.000000,-13.078827,-0.015320,0
512.000000,123.000000,0.000122,0.000854,0
535.000000,114.000000,-0.000549,0.000130,0
123.000000,112.000000,-0.001862,0.005768,0
98.000000,117.000000,-0.005653,0.003342,0
531.000000,111.000000,-0.000244,0.000069,0
379.000000,106.000000,0.000427,0.000298,0
170.000000,174.000000,-15.547928,-0.032547,0
461.000000,114.000000,0.006348,-0.000053,0
509.000000,115.000000,0.000183,-0.000221,0
603.000000,104.000000,0.015381,-0.000175,0
397.000000,117.000000,-0.021240,-0.001625,0
27.000000,2.000000,-0.000200,0.002340,0
573.000000,125.000000,-0.000122,0.000275,2
560.000000,121.000000,0.000488,0.000565,0
452.000000,127.000000,0.000946,0.000610,0
477.000000,115.000000,-0.003571,0.000587,0
330.000000,126.000000,-0.000092,0.000366,0
688.000000,120.000000,-0.000183,-0.000519,0
474.000000,126.000000,-0.002594,0.000870,0
551.000000,122.000000,-0.000366,0.001015,0
566.000000,125.000000,-0.000061,0.000168,0
591.000000,115.000000,0.000732,0.000511,0
357.000000,124.000000,0.000336,-0.000511,0
363.000000,120.000000,-0.000336,-0.000137,0
276.000000,118.000000,0.000061,0.000496,0
383.000000,117.000000,0.000214,-0.000114,0
260.000000,125.000000,0.000366,-0.000191,0
288.000000,118.000000,0.000031,0.000053,0
443.000000,118.000000,-0.000885,-0.000008,0
590.000000,122.000000,0.000122,0.000732,0
524.000000,117.000000,0.000244,-0.000046,0
156.000000,122.000000,-0.005722,-0.001244,0
105.000000,115.000000,0.000038,-0.000290,0
250.000000,122.000000,-0.000137,-0.000038,0
341.000000,171.000000,-15.203949,0.032730,0
18.000000,19.000000,0.000175,-0.000551,0
663.000000,114.000000,-0.001526,0.000893,0
190.000000,113.000000,0.000290,-0.003525,0
679.000000,390.000000,-0.002319,-0.000336,0
367.000000,113.000000,0.001434,-0.000473,0
25.000000,9.000000,0.000175,-0.001671,0
467.000000,120.000000,-0.000580,0.000999,0
12.000000,24.000000,-0.000975,0.000042,0
5.000000,114.000000,0.002769,-0.001312,0
152.000000,129.000000,-0.005402,-0.002319,0
686.000000,385.000000,-0.007141,0.001038,0
670.000000,405.000000,-0.010132,0.013153,0
136.000000,112.000000,0.001373,0.001083,0
646.000000,113.000000,0.006897,-0.007729,0
507.000000,128.000000,-0.000763,-0.000183,0
570.000000,170.000000,-14.550110,-0.095444,0
5.000000,27.000000,-0.000572,0.000019,0
258.000000,113.000000,0.000305,-0.000435,0
92.000000,113.000000,0.022209,-0.001274,0
554.000000,245.000000,-0.050659,-0.139282,0
236.000000,115.000000,-0.001587,0.005661,0
130.000000,110.000000,-0.000641,0.003342,0
512.000000,123.000000,-0.000336,-0.000168,0
535.000000,114.000000,0.000671,-0.000114,0
123.000000,112.000000,-0.004158,-0.000107,0
98.000000,117.000000,0.011444,-0.000565,0
531.000000,111.000000,-0.000122,-0.000183,0
379.000000,106.000000,-0.000732,0.000000,0
154.000000,174.000000,-11.272141,-0.205902,0
461.000000,114.000000,0.000000,0.001511,0
509.000000,115.000000,0.000183,-0.000175,0
603.000000,104.000000,0.009094,0.001343,0
397.000000,117.000000,-0.009888,0.014381,0
27.000000,2.000000,0.000053,-0.003193,0
573.000000,125.000000,0.000427,-0.000519,2
560.000000,121.000000,-0.000977,0.000595,0
452.000000,127.000000,-0.000732,-0.000206,0
477.000000,115.000000,-0.001831,0.002426,0
330.000000,126.000000,0.000427,0.000160,0
688.000000,120.000000,0.000305,0.001373,0
474.000000,126.000000,0.001373,0.000854,0
551.000000,122.000000,-0.003540,0.000397,0
566.000000,125.000000,0.000122,-0.000343,0
591.000000,115.000000,-0.000122,-0.000519,0
357.000000,124.000000,-0.000092,-0.000153,0
363.000000,120.000000,0.000336,0.000275,0
276.000000,118.000000,0.000397,-0.000221,0
383.000000,117.000000,-0.000061,-0.000069,0
260.000000,125.000000,-0.000336,-0.000069,0
288.000000,118.000000,-0.000244,0.000351,0
443.000000,118.000000,-0.000671,-0.001175,0
590.000000,122.000000,0.000061,-0.000900,0
524.000000,117.000000,-0.000427,-0.000031,0
156.000000,122.000000,-0.000336,0.000214,0
105.000000,115.000000,-0.000648,0.000160,0
250.000000,122.000000,0.000290,0.000107,0
18.000000,19.000000,-0.000530,0.000174,0
326.000000,171.000000,-14.316193,-0.021362,0
663.000000,114.000000,0.002869,-0.001511,0
678.000000,391.000000,-0.000549,0.000275,0
190.000000,113.000000,-0.000336,0.000717,0
682.000000,388.000000,-0.000183,0.000122,0
367.000000,113.000000,-0.002808,-0.000443,0
25.000000,9.000000,0.000015,0.000073,0
466.000000,120.000000,-0.000702,0.000854,0
152.000000,129.000000,-0.000046,-0.000488,0
12.000000,24.000000,-0.003062,0.001534,0
5.000000,114.000000,-0.000565,0.001480,0
686.000000,385.000000,-0.000977,0.000458,0
673.000000,397.000000,-0.000122,-0.000122,0
670.000000,405.000000,-0.001099,0.007568,0
136.000000,112.000000,-0.004211,-0.000443,0
646.000000,113.000000,0.003052,0.017174,0
507.000000,128.000000,0.000549,0.000549,0
556.000000,169.000000,-14.677368,-0.117096,0
5.000000,27.000000,-0.012483,0.004709,0
258.000000,113.000000,-0.000702,0.000153,0
92.000000,113.000000,0.009026,-0.006332,0
236.000000,115.000000,0.002472,0.003242,0
130.000000,110.000000,-0.004089,-0.000092,0
692.000000,382.000000,0.001221,0.000031,0
555.000000,245.000000,-0.010071,-0.195190,0
512.000000,123.000000,-0.000275,0.000587,0
535.000000,114.000000,0.000549,-0.000114,0
123.000000,112.000000,0.000122,-0.005569,0
98.000000,117.000000,0.004021,-0.003052,0
531.000000,111.000000,0.000122,-0.000313,0
379.000000,106.000000,0.000122,0.000389,0
143.000000,174.000000,-12.605835,0.248062,0
461.000000,114.000000,-0.006531,-0.000427,0
509.000000,115.000000,-0.000519,0.000496,0
601.000000,105.000000,-0.000366,0.000420,0
397.000000,117.000000,0.021973,0.003418,0
27.000000,2.000000,0.000017,0.000478,0
573.000000,125.000000,-0.000305,-0.000397,2
560.000000,121.000000,-0.000427,-0.000168,0
452.000000,127.000000,-0.000793,0.000000,0
477.000000,115.000000,0.003571,-0.000725,0
330.000000,126.000000,-0.000397,-0.000244,0
688.000000,120.000000,0.000244,0.000992,0
474.000000,126.000000,0.002014,-0.001373,0
551.000000,122.000000,-0.000854,-0.000488,0
566.000000,125.000000,0.000000,0.000114,0
591.000000,115.000000,-0.000244,-0.000259,0
357.000000,124.000000,-0.000031,0.000183,0
363.000000,120.000000,-0.000519,-0.000092,0
276.000000,118.000000,-0.000214,-0.000191,0
383.000000,117.000000,0.000183,0.000031,0
260.000000,125.000000,-0.000244,-0.000031,0
288.000000,118.000000,-0.000061,-0.000069,0
443.000000,118.000000,-0.000214,-0.000259,0
590.000000,122.000000,0.000061,-0.000427,0
524.000000,117.000000,-0.000183,0.000099,0
156.000000,122.000000,-0.000031,-0.000183,0
105.000000,115.000000,0.000153,-0.000526,0
250.000000,122.000000,0.000183,-0.000145,0
18.000000,19.000000,0.000000,0.000000,0
663.000000,113.000000,0.000793,0.004601,0
678.000000,391.000000,-0.003235,0.001526,0
190.000000,113.000000,0.000443,0.003593,0
682.000000,388.000000,-0.005066,0.002136,0
367.000000,113.000000,-0.002045,0.000793,0
25.000000,9.000000,0.000000,0.000000,0
466.000000,120.000000,0.000946,-0.001434,0
152.000000,129.000000,0.000092,0.000122,0
12.000000,24.000000,0.000000,0.000000,0
5.000000,114.000000,-0.001850,-0.001122,0
686.000000,385.000000,-0.000732,0.000183,0
673.000000,397.000000,-0.001343,-0.000214,0
670.000000,405.000000,-0.000366,0.000061,0
312.000000,171.000000,0.004578,0.009460,0
136.000000,112.000000,-0.000671,-0.000275,0
646.000000,113.000000,-0.012024,0.005219,0
507.000000,128.000000,0.000153,0.000549,0
258.000000,113.000000,-0.000061,0.000038,0
92.000000,113.000000,-0.022263,0.003044,0
5.000000,26.000000,0.000000,0.000000,0
236.000000,115.000000,0.000244,-0.000854,0
130.000000,110.000000,0.001068,-0.002960,0
541.000000,169.000000,0.014404,-0.001984,0
692.000000,382.000000,0.000061,-0.000061,0
554.000000,246.000000,-0.002075,0.002487,0
512.000000,123.000000,0.000122,0.000603,0
535.000000,114.000000,-0.000732,-0.000160,0
123.000000,112.000000,0.003380,-0.000526,0
98.000000,117.000000,-0.010300,0.000557,0
531.000000,111.000000,-0.000305,0.000160,0
379.000000,106.000000,-0.000305,0.000198,0
461.000000,114.000000,0.000366,-0.003906,0
509.000000,115.000000,-0.000397,0.000511,0
603.000000,104.000000,-0.008301,0.000748,0
501.000000,167.000000,0.059937,0.002075,0
397.000000,117.000000,0.009888,-0.013695,0
548.000000,169.000000,0.014038,-0.001984,0
27.000000,2.000000,0.000000,0.000000,0
573.000000,125.000000,-0.000244,0.000542,2
560.000000,121.000000,0.001038,0.000343,0
452.000000,127.000000,0.001160,0.002159,0
477.000000,115.000000,0.002075,-0.003021,0
330.000000,126.000000,-0.000183,-0.000259,0
688.000000,120.000000,-0.000061,-0.002243,0
474.000000,126.000000,-0.001312,-0.001022,0
551.000000,122.000000,0.000854,0.000153,0
566.000000,125.000000,-0.000122,-0.000053,0
591.000000,115.000000,-0.000244,0.000450,0
357.000000,124.000000,-0.000427,-0.000038,0
363.000000,120.000000,0.000641,-0.000290,0
276.000000,118.000000,-0.000702,0.000389,0
383.000000,117.000000,0.000031,0.000023,0
260.000000,125.000000,-0.000183,-0.000313,0
288.000000,118.000000,-0.000244,-0.000023,0
443.000000,118.000000,0.000610,0.000816,0
590.000000,122.000000,0.000000,0.001640,0
524.000000,117.000000,0.000610,-0.000023,0
156.000000,122.000000,0.000290,-0.000282,0
105.000000,115.000000,-0.000008,0.000130,0
250.000000,122.000000,0.000000,0.000031,0
18.000000,19.000000,-0.000090,-0.000051,0
663.000000,113.000000,-0.002441,-0.000069,0
678.000000,391.000000,0.000488,0.000244,0
190.000000,113.000000,-0.000076,-0.001778,0
682.000000,388.000000,0.000183,0.000336,0
367.000000,113.000000,0.002472,0.000366,0
25.000000,9.000000,0.000034,-0.000120,0
466.000000,120.000000,0.000946,-0.000610,0
152.000000,129.000000,0.000198,-0.000549,0
12.000000,24.000000,0.000110,-0.000090,0
5.000000,114.000000,-0.001531,-0.000084,0
686.000000,385.000000,0.002502,-0.000488,0
311.000000,171.000000,-14.952148,0.015015,0
670.000000,405.000000,0.000305,-0.004822,0
136.000000,112.000000,0.004059,0.000465,0
646.000000,113.000000,-0.001038,-0.000931,0
507.000000,128.000000,0.000610,-0.000351,0
258.000000,113.000000,0.000458,0.000374,0
92.000000,113.000000,-0.011230,0.005974,0
5.000000,26.000000,0.000296,-0.000011,0
236.000000,115.000000,-0.000778,-0.002899,0
541.000000,169.000000,-13.763916,-0.152023,0
130.000000,110.000000,0.003754,0.000046,0
692.000000,382.000000,0.001831,-0.000061,0
554.000000,246.000000,-0.046448,-0.013306,0
512.000000,123.000000,-0.000916,-0.000015,0
535.000000,114.000000,-0.000427,0.000214,0
123.000000,112.000000,-0.001701,0.005707,0
98.000000,117.000000,-0.005783,0.003181,0
531.000000,111.000000,-0.000061,-0.000084,0
379.000000,106.000000,0.000122,-0.000366,0
461.000000,114.000000,0.006134,-0.000290,0
509.000000,115.000000,-0.000458,-0.000252,0
603.000000,104.000000,0.004944,0.000023,0
397.000000,117.000000,-0.021210,-0.001534,0
501.000000,167.000000,-14.020203,-0.031113,0
548.000000,169.000000,-13.706360,-0.201187,0
27.000000,2.000000,0.000076,-0.000031,0
573.000000,125.000000,-0.000061,0.000351,2
560.000000,121.000000,0.000549,0.000893,0
452.000000,126.000000,0.000702,0.000000,0
477.000000,115.000000,-0.003571,0.000710,0
330.000000,126.000000,-0.000031,0.000214,0
688.000000,120.000000,-0.000366,-0.001297,0
474.000000,126.000000,-0.002502,0.000816,0
551.000000,122.000000,0.000977,0.000717,0
566.000000,125.000000,-0.000061,-0.000015,0
591.000000,115.000000,0.000000,0.000519,0
357.000000,124.000000,0.000214,-0.000038,0
363.000000,120.000000,-0.000214,-0.000038,0
276.000000,118.000000,0.000458,0.000435,0
383.000000,117.000000,0.000244,-0.000175,0
260.000000,125.000000,0.000061,-0.000038,0
288.000000,118.000000,-0.000031,0.000015,0
443.000000,118.000000,0.000336,0.000122,0
590.000000,122.000000,-0.000122,0.000473,0
524.000000,117.000000,0.000122,-0.000099,0
156.000000,122.000000,0.000595,-0.000206,0
105.000000,115.000000,-0.000221,-0.000526,0
250.000000,122.000000,0.000122,0.000015,0
18.000000,19.000000,0.000217,-0.000156,0
663.000000,114.000000,-0.002747,0.000580,0
678.000000,391.000000,0.002930,-0.001709,0
190.000000,113.000000,-0.000092,-0.003647,0
682.000000,388.000000,0.004395,-0.002136,0
367.000000,113.000000,0.001373,-0.000748,0
25.000000,9.000000,0.000116,-0.000805,0
467.000000,120.000000,-0.001495,0.001045,0
152.000000,129.000000,0.000336,-0.000122,0
12.000000,24.000000,0.003920,-0.003284,0
5.000000,114.000000,0.002975,-0.001640,0
686.000000,385.000000,0.000732,-0.000366,0
670.000000,405.000000,0.003906,-0.007080,0
136.000000,112.000000,0.001648,0.001076,0
296.000000,171.000000,-14.537842,0.071472,0
646.000000,113.000000,0.009277,-0.005867,0
507.000000,128.000000,-0.000610,0.000198,0
258.000000,113.000000,0.000671,-0.000313,0
5.000000,26.000000,0.013174,-0.005169,0
92.000000,113.000000,0.021248,-0.001358,0
236.000000,115.000000,-0.001648,0.006767,0
130.000000,110.000000,-0.000793,0.003265,0
692.000000,382.000000,0.001160,-0.000122,0
555.000000,246.000000,0.110535,0.133560,0
512.000000,123.000000,-0.000549,0.000313,0
535.000000,114.000000,0.000244,-0.000229,0
123.000000,112.000000,-0.004112,-0.000282,0
529.000000,167.000000,-14.122925,0.089569,0
98.000000,117.000000,0.010925,-0.000603,0
531.000000,111.000000,0.000305,0.000366,0
379.000000,106.000000,-0.000763,-0.000694,0
461.000000,114.000000,-0.000153,0.001610,0
509.000000,115.000000,-0.000214,-0.000290,0
603.000000,104.000000,0.010559,-0.000237,0
397.000000,117.000000,-0.008087,0.012833,0
487.000000,167.000000,-16.862579,-0.069138,0
27.000000,2.000000,0.000042,-0.000334,0
573.000000,125.000000,-0.000244,-0.000351,2
560.000000,121.000000,-0.001038,-0.000031,0
452.000000,127.000000,-0.000793,-0.000069,0
477.000000,115.000000,-0.002014,0.002457,0
330.000000,126.000000,-0.000183,0.000122,0
688.000000,120.000000,0.000549,0.001938,0
474.000000,126.000000,0.001312,0.000656,0
551.000000,122.000000,-0.002075,0.000412,0
566.000000,125.000000,0.000000,-0.000206,0
591.000000,115.000000,-0.000671,-0.000427,0
357.000000,124.000000,0.000671,0.000397,0
363.000000,120.000000,0.000214,0.000603,0
276.000000,118.000000,0.000122,-0.000275,0
383.000000,117.000000,0.000061,-0.000023,0
260.000000,125.000000,-0.000702,0.000450,0
288.000000,118.000000,-0.000275,0.000343,0
443.000000,118.000000,-0.000427,-0.001152,0
590.000000,122.000000,0.000000,-0.000893,0
524.000000,117.000000,0.000061,0.001343,0
156.000000,122.000000,-0.000305,0.000107,0
105.000000,115.000000,-0.000107,-0.000229,0
250.000000,122.000000,0.000381,0.000008,0
18.000000,19.000000,0.000120,-0.000011,0
663.000000,114.000000,0.002808,-0.001572,0
678.000000,391.000000,-0.000549,0.000336,0
190.000000,113.000000,-0.000092,0.001007,0
682.000000,388.000000,-0.000244,0.000214,0
367.000000,113.000000,-0.002411,-0.000572,0
25.000000,9.000000,0.000051,-0.000154,0
466.000000,120.000000,-0.000763,0.000893,0
152.000000,129.000000,-0.000305,0.000305,0
12.000000,24.000000,-0.001803,0.001247,0
5.000000,114.000000,0.000423,0.001427,0
686.000000,385.000000,-0.001160,0.000427,0
673.000000,397.000000,-0.000122,-0.000275,0
671.000000,405.000000,0.000549,0.003296,0
136.000000,112.000000,-0.004517,-0.000710,0
646.000000,113.000000,0.001343,-0.000015,0
507.000000,128.000000,-0.000732,0.000092,0
5.000000,27.000000,-0.002506,0.000582,0
258.000000,113.000000,-0.000153,-0.000069,0
92.000000,113.000000,0.008972,-0.005943,0
282.000000,171.000000,-14.859619,0.183868,0
236.000000,115.000000,0.002670,0.003105,0
130.000000,110.000000,-0.003204,-0.000763,0
692.000000,382.000000,0.001709,-0.000061,0
554.000000,245.000000,-0.201477,-0.235794,0
514.000000,169.000000,-14.469543,-0.288132,0
512.000000,123.000000,-0.000275,0.000290,0
535.000000,114.000000,0.000671,0.001846,0
123.000000,112.000000,-0.000854,-0.005890,0
98.000000,117.000000,0.004066,-0.002838,0
531.000000,111.000000,0.000427,0.002960,0
379.000000,106.000000,0.000244,0.000076,0
461.000000,114.000000,-0.006470,-0.000412,0
509.000000,115.000000,-0.000153,0.000778,0
601.000000,105.000000,-0.001648,-0.000053,0
397.000000,117.000000,0.021637,0.003151,0
678.000000,168.000000,-13.157288,-0.309601,0
340.000000,165.000000,-14.264618,-0.030045,0
27.000000,2.000000,-0.000019,-0.000198,0
573.000000,125.000000,-0.000427,-0.014320,2
560.000000,121.000000,-0.020874,0.011940,0
452.000000,126.000000,0.009399,0.016464,0
477.000000,115.000000,-0.014191,0.043640,0
330.000000,126.000000,-0.003021,0.024025,0
688.000000,120.000000,-0.000305,0.029816,0
474.000000,126.000000,-0.006073,0.056114,0
551.000000,122.000000,-0.027832,0.028381,0
566.000000,125.000000,-0.016541,-0.002396,0
591.000000,115.000000,0.000977,0.272049,0
357.000000,124.000000,0.008698,0.050766,0
363.000000,120.000000,0.009369,0.045830,0
276.000000,118.000000,-12.346008,-1.868843,0
383.000000,117.000000,0.013123,0.008545,0
260.000000,125.000000,-11.725967,-4.260086,0
288.000000,118.000000,-0.003754,-0.006668,0
443.000000,118.000000,0.012421,0.020752,0
590.000000,122.000000,-0.001282,0.269089,0
524.000000,117.000000,-0.018921,0.135124,0
156.000000,122.000000,-0.090591,0.049240,0
105.000000,115.000000,-0.048958,-0.000526,0
250.000000,122.000000,-10.065155,-4.444565,0
18.000000,19.000000,-0.004246,-0.015606,0
663.000000,113.000000,0.020996,0.109848,0
678.000000,391.000000,-0.005310,0.008179,0
190.000000,113.000000,-0.024582,0.106781,0
682.000000,388.000000,-0.013245,0.015564,0
367.000000,113.000000,0.021118,0.010101,0
25.000000,9.000000,-0.018953,0.004947,0
466.000000,120.000000,-0.004761,0.045723,0
152.000000,129.000000,-0.096985,0.052811,0
12.000000,24.000000,0.007571,-0.020176,0
5.000000,114.000000,0.202572,0.187958,0
686.000000,385.000000,-0.015076,0.018280,0
671.000000,405.000000,-0.000183,0.000549,0
673.000000,397.000000,-0.000427,0.001068,0
136.000000,112.000000,0.062485,0.203735,0
646.000000,113.000000,0.043884,0.126106,0
269.000000,171.000000,-15.869278,0.039505,0
507.000000,128.000000,0.036163,0.131348,0
5.000000,27.000000,0.009922,-0.018965,0
258.000000,113.000000,-20.029892,7.526894,0
92.000000,113.000000,-0.054039,-0.027840,0
236.000000,115.000000,0.379608,0.389587,0
130.000000,110.000000,-0.055511,0.090309,0
692.000000,382.000000,-0.028687,0.022522,0
554.000000,245.000000,-0.108643,-0.259766,0
512.000000,123.000000,-0.003052,0.196098,0
502.000000,169.000000,-13.857178,-0.187042,0
692.000000,176.000000,-13.377319,-0.096085,0
535.000000,114.000000,-0.006104,0.222496,0
123.000000,112.000000,-0.314949,0.223457,0
98.000000,117.000000,-0.045883,-0.017822,0
531.000000,111.000000,0.010254,0.056046,0
379.000000,106.000000,-23.140930,0.072281,0
461.000000,114.000000,0.040710,0.054024,0
509.000000,115.000000,-0.043457,0.231247,0
603.000000,104.000000,0.111206,0.228233,0
82.000000,174.000000,-9.746567,0.101868,0
397.000000,117.000000,-14.464661,1.336082,0
665.000000,167.000000,-11.795227,-0.020050,0
27.000000,2.000000,-0.020283,0.009572,0
573.000000,125.000000,0.002258,0.011940,2
452.000000,127.000000,-0.008850,-0.009171,0
560.000000,121.000000,0.013855,-0.005890,0
477.000000,115.000000,0.000946,-0.072021,0
330.000000,125.000000,0.005005,-0.020828,0
688.000000,121.000000,-0.010376,-0.028168,0
473.000000,126.000000,-0.004913,-0.078697,0
357.000000,125.000000,-0.009918,-0.046379,0
551.000000,122.000000,0.019897,-0.025101,0
566.000000,125.000000,0.012146,0.000366,0
591.000000,115.000000,-0.084229,-0.264160,0
363.000000,120.000000,-0.011810,-0.042778,0
276.000000,118.000000,0.008728,-0.002464,0
260.000000,125.000000,-0.029480,-0.115509,0
383.000000,118.000000,-0.027008,-0.022797,0
288.000000,118.000000,0.015808,-0.011284,0
443.000000,118.000000,-0.015930,-0.010445,0
524.000000,118.000000,-0.002686,-0.138802,0
589.000000,122.000000,-0.084290,-0.261520,0
156.000000,122.000000,0.065872,-0.074997,0
105.000000,115.000000,0.066826,-0.006203,0
19.000000,19.000000,0.012344,0.016930,0
663.000000,114.000000,0.060120,-0.229210,0
679.000000,390.000000,0.003052,-0.014923,0
