x,y,delta_x,delta_y,new_field
43.000000,38.000000,-14.703291,8.814709,0
96.000000,63.000000,-45.867611,0.511490,0
130.000000,96.000000,0.034088,0.010147,0
97.000000,52.000000,-8.811081,-17.160011,0
78.000000,28.000000,-66.712234,7.305660,0
4.000000,56.000000,-0.408778,15.801575,0
103.000000,92.000000,-0.746437,-0.043999,0
103.000000,56.000000,-45.568230,-2.417084,0
1.000000,60.000000,23.749149,10.528389,0
108.000000,93.000000,-0.263931,-0.060753,0
25.000000,53.000000,127.030029,-27.248381,0
65.000000,19.000000,-62.968258,8.485249,0
16.000000,108.000000,0.134117,-0.000244,0
143.000000,130.000000,-0.300201,0.058777,0
40.000000,33.000000,66.087471,-22.158966,0
117.000000,93.000000,-0.383163,0.005096,0
24.000000,7.000000,-25.667698,23.317196,0
128.000000,52.000000,-10.226791,-9.280983,0
148.000000,124.000000,-0.273422,0.084732,0
79.000000,178.000000,-0.327553,0.047348,0
112.000000,106.000000,-3.316414,-0.006340,0
109.000000,100.000000,-0.933174,-0.048317,0
133.000000,53.000000,-0.426468,-0.545616,0
17.000000,59.000000,84.613846,-18.987923,0
76.000000,109.000000,0.433769,0.092461,0
111.000000,53.000000,-44.082489,-3.930332,0
139.000000,53.000000,-9.111008,-0.885365,0
126.000000,85.000000,0.028275,0.006943,0
139.000000,124.000000,-0.223816,0.065491,0
48.000000,110.000000,1.241833,-0.224106,0
134.000000,48.000000,4.855865,-13.935059,0
124.000000,157.000000,0.752663,-0.356155,0
51.000000,173.000000,6.166679,-12.117737,0
119.000000,154.000000,0.421753,-0.387863,0
50.000000,99.000000,-0.180511,0.001244,0
97.000000,90.000000,-0.002342,-0.022301,0
75.000000,12.000000,-72.215599,-8.006426,0
63.000000,64.000000,-47.232128,8.313072,0
72.000000,104.000000,0.314629,0.005775,0
132.000000,59.000000,-9.346794,-0.348942,0
20.000000,178.000000,-0.016602,-0.003296,1
13.000000,173.000000,0.010624,0.023712,0
68.000000,6.000000,40.292976,5.801920,0
8.000000,170.000000,0.014556,0.019638,0
